Période,Produit,Sous-Type de Produit/Catégorie/Article,Mode de Transport,Origine,Destination,Port,Activité,Unité,Valeurs
1990Q4,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$,925940.54
1990Q4,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$/MW.h,28.10820654
1990Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,7182
1990Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,933337.84
1990Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,129.9551434
1990Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,353848
1990Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,19245342.8
1990Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,54.38872849
1990Q4,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,MW.h,19112
1990Q4,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$,216959.77
1990Q4,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$/MW.h,11.3520181
1990Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,21540
1990Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,805454.79
1990Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,37.39344429
1990Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,28224
1990Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,1300081.66
1990Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,46.06298399
1990Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,771
1990Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,32868.42
1990Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,42.63089494
1990Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,66
1990Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,1497
1990Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,22.68181818
1990Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,311.04
1990Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,14815
1990Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,47.63052984
1990Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,1405545
1990Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,33930217.12
1990Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,24.14025671
1990Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,29098
1990Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,678626.98
1990Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,23.32211767
1990Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,912
1990Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,17802.44
1990Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,19.5202193
1990Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,MW.h,1337
1990Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$,24821.14
1990Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$/MW.h,18.5648018
1990Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,18019
1990Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,464204.01
1990Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,25.76191853
1990Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,57235.4
1990Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,1649845.02
1990Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,28.82560478
1990Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,MW.h,394302.761
1990Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$,7930881.22
1990Q4,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$/MW.h,18.71411248
1990Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,MW.h,56481
1990Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$,1213934.72
1990Q4,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$/MW.h,21.49279793
1990Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,563630.262
1990Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,24480764.9
1990Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,42.98166109
1990Q4,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,MW.h,499632
1990Q4,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$,26367619
1990Q4,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$/MW.h,52.77407972
1990Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,34893.64
1990Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,826652.97
1990Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,23.69064878
1990Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,425646.041
1990Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,13704408.52
1990Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,32.10768651
1990Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,3700
1990Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,193430.96
1990Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,31.00554595
1990Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,432.74
1990Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,28998.18
1990Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,67.01062994
1990Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,171182
1990Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,4212725.58
1990Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,24.6096294
1990Q4,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,MW.h,4.52
1990Q4,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,CAN$,378.84
1990Q4,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,CAN$/MW.h,83.81415929
1990Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,630693
1990Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,26090290.16
1990Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,39.23260582
1990Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,435833
1990Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,16306776.05
1990Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,27.98165765
1990Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,11350
1990Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,168633.65
1990Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,14.85759031
1991Q1,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,5791
1991Q1,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,361074.33
1991Q1,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,62.3509463
1991Q1,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,105033.3
1991Q1,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,7160014.09
1991Q1,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,68.16899107
1991Q1,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,MW.h,209491
1991Q1,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$,2729195.42
1991Q1,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$/MW.h,13.02774544
1991Q1,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,29470
1991Q1,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,622665.62
1991Q1,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,21.12879606
1991Q1,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,29
1991Q1,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,1697.87
1991Q1,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,58.54724138
1991Q1,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,MW.h,9742
1991Q1,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$,322471.77
1991Q1,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$/MW.h,33.10118764
1991Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,21170
1991Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,2289346.72
1991Q1,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,108.1410827
1991Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,9299
1991Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,9279465.33
1991Q1,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,624.9882063
1991Q1,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,MW.h,43392
1991Q1,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$,573849.45
1991Q1,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$/MW.h,13.2247753
1991Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,6100
1991Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,559240
1991Q1,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,91.67868852
1991Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,614
1991Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,27732.16
1991Q1,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,45.16638436
1991Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,101
1991Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,2453
1991Q1,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,24.28712871
1991Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,293.52
1991Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,18674
1991Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,63.62087762
1991Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,375060
1991Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,8428674.29
1991Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,22.47286911
1991Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,8203
1991Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,149880.16
1991Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,18.27138364
1991Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,65072
1991Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,1008663.37
1991Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,15.50072796
1991Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,22731.2
1991Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,1078927.94
1991Q1,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,47.46462747
1991Q1,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,MW.h,253570.98
1991Q1,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$,4855924.82
1991Q1,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$/MW.h,19.15015993
1991Q1,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,MW.h,21635
1991Q1,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$,476696.81
1991Q1,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$/MW.h,22.03359418
1991Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,280890.18
1991Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,12748892.46
1991Q1,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,44.47963421
1991Q1,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,MW.h,490320
1991Q1,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$,27045418
1991Q1,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$/MW.h,55.1587086
1991Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,53035.84
1991Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,1352143.61
1991Q1,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,25.49490326
1991Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,632715.235
1991Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,18627726.06
1991Q1,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,27.59189383
1991Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,5429
1991Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,434002.13
1991Q1,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,32.12864616
1991Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,203.89
1991Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,13501.05
1991Q1,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,66.21732307
1991Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,124036
1991Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,3075539.3
1991Q1,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,24.79553759
1991Q1,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,MW.h,2.02
1991Q1,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,CAN$,160.28
1991Q1,Electricity,N/A,N/A,Québec,New Hampshire,N/A,Exports,CAN$/MW.h,79.34653465
1991Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,47522
1991Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,1299971.94
1991Q1,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,27.35516056
1991Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,389068
1991Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,15104801.61
1991Q1,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,25.13990701
1991Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,14767.6
1991Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,278944.09
1991Q2,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,18.37286289
1991Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,95942.3
1991Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,4525980.05
1991Q2,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,47.17397905
1991Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,MW.h,1538
1991Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$,12903.27
1991Q2,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$/MW.h,8.389642393
1991Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,12001
1991Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,242673.45
1991Q2,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,20.22110241
1991Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,25
1991Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,1484.72
1991Q2,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,59.3888
1991Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,16393
1991Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,756358.79
1991Q2,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,46.13913195
1991Q2,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,MW.h,650
1991Q2,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$,6217.65
1991Q2,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$/MW.h,9.565615385
1991Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,6875
1991Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,546815
1991Q2,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,57.42763636
1991Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,20056
1991Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,864456.33
1991Q2,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,35.88842641
1991Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,633
1991Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,26996.11
1991Q2,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,42.6478831
1991Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,75
1991Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,1867
1991Q2,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,24.89333333
1991Q2,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,130.68
1991Q2,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,13960
1991Q2,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,106.8258341
1991Q2,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,96134
1991Q2,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,1928317.81
1991Q2,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,20.05864533
1991Q2,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,31948
1991Q2,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,491504.72
1991Q2,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,15.38452235
1991Q2,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,8539
1991Q2,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,103206.47
1991Q2,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,12.08648202
1991Q2,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,350615
1991Q2,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,4835872.18
1991Q2,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,13.79254219
1991Q2,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,17361.608
1991Q2,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,365692.84
1991Q2,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,21.06330474
1991Q2,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,MW.h,975241.016
1991Q2,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$,19339265.08
1991Q2,Electricity,N/A,N/A,Manitoba,Minnesota,N/A,Exports,CAN$/MW.h,18.5270898
1991Q2,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,MW.h,63203
1991Q2,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$,1356974.87
1991Q2,Electricity,N/A,N/A,Manitoba,North Dakota,N/A,Exports,CAN$/MW.h,21.47010221
1991Q2,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,502587.371
1991Q2,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,15282829.63
1991Q2,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,29.90092966
1991Q2,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,MW.h,440153
1991Q2,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$,26131680
1991Q2,Electricity,N/A,N/A,New Brunswick,Massachusetts,N/A,Exports,CAN$/MW.h,59.36953741
1991Q2,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,49389.44
1991Q2,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,917190.42
1991Q2,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,18.57057744
1991Q2,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,627814.824
1991Q2,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,17642780.45
1991Q2,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,26.08775761
1991Q2,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,3669
1991Q2,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,319265.38
1991Q2,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,26.03763423
1991Q2,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,337.68
1991Q2,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,24316.63
1991Q2,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,72.01086828
1991Q2,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,175515
1991Q2,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,4728297.26
1991Q2,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,26.54657015
1991Q2,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,113620
1991Q2,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,7414048.9
1991Q2,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,28.20173077
1991Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,296413
1991Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,12994591.13
1991Q2,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,24.75722377
1991Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,10415
1991Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,181602.98
1991Q2,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,17.43667595
1991Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,20452.8
1991Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,451421.3
1991Q3,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,22.0713692
1991Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,248796
1991Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,8980970.41
1991Q3,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,36.0977283
1991Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,MW.h,960
1991Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$,8039.7
1991Q3,Electricity,N/A,N/A,Minnesota,Manitoba,N/A,Imports,CAN$/MW.h,8.3746875
1991Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,88
1991Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,5048.83
1991Q3,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,57.37306818
1991Q3,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,MW.h,320298
1991Q3,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$,7600598.32
1991Q3,Electricity,N/A,N/A,New England-ISO,Québec,N/A,Imports,CAN$/MW.h,23.7297714
1991Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,63430
1991Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,2782447.48
1991Q3,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,43.86642724
1991Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,483
1991Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,23799.89
1991Q3,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,49.27513458
1991Q3,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,MW.h,665
1991Q3,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$,5529.74
1991Q3,Electricity,N/A,N/A,North Dakota,Manitoba,N/A,Imports,CAN$/MW.h,8.315398496
1991Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,4675
1991Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,563006.68
1991Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,87.91586738
1991Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,45884
