Period,Product,Product subtype/Category/Commodity,Mode of transportation,Origin,Destination,Port,Activity,Units,Value
2013Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,13940
2013Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,544651.45
2013Q3,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,39.07112267
2013Q3,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,MW.h,65247
2013Q3,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$,1290895.341
2013Q3,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$/MW.h,19.78474628
2013Q3,Electricity,N/A,N/A,Pennsylvania,Alberta,N/A,Imports,MW.h,44
2013Q3,Electricity,N/A,N/A,Pennsylvania,Alberta,N/A,Imports,CAN$,476.2444
2013Q3,Electricity,N/A,N/A,Pennsylvania,Alberta,N/A,Imports,CAN$/MW.h,10.82373636
2013Q3,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,MW.h,4645
2013Q3,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$,45481.1738
2013Q3,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$/MW.h,9.791426006
2013Q3,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,MW.h,765
2013Q3,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$,70587.1098
2013Q3,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$/MW.h,92.27073176
2013Q3,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,MW.h,965
2013Q3,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,CAN$,102999.5254
2013Q3,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,CAN$/MW.h,106.7352595
2013Q3,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,MW.h,11834
2013Q3,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$,185660.3192
2013Q3,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$/MW.h,15.68872057
2013Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,0
2013Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,0
2013Q3,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,0
2013Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,93380
2013Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,3666345.627
2013Q3,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,39.26264325
2013Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,1920334.747
2013Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,64656400.22
2013Q3,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,33.66933828
2013Q3,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,MW.h,1087
2013Q3,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$,28538.108
2013Q3,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$/MW.h,26.2540092
2013Q4,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,MW.h,545.43
2013Q4,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,CAN$,13661.31
2013Q4,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,CAN$/MW.h,25.04686211
2013Q4,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,MW.h,149
2013Q4,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$,8912.3
2013Q4,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$/MW.h,59.81409396
2013Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,MW.h,30270
2013Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$,794922.49
2013Q4,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$/MW.h,26.26106673
2013Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,248.64
2013Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,17864.86
2013Q4,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,71.85030566
2013Q4,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,MW.h,7428
2013Q4,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$,468537.4885
2013Q4,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$/MW.h,63.07720631
2013Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,441358.978
2013Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,23615271.57
2013Q4,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,53.50581443
2013Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,MW.h,44
2013Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$,3000.712
2013Q4,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$/MW.h,68.198
2013Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,960
2013Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,46290.6801
2013Q4,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,48.21945844
2013Q4,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,MW.h,225
2013Q4,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$,18461.9145
2013Q4,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$/MW.h,82.05295333
2013Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,13298
2013Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,873785.3056
2013Q4,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,65.70802418
2013Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,MW.h,197
2013Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$,6892.045
2013Q4,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$/MW.h,34.985
2013Q4,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,MW.h,1755
2013Q4,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$,102468.7553
2013Q4,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$/MW.h,58.38675516
2013Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,101884
2013Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,4807554.409
2013Q4,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$/MW.h,47.18654949
2013Q4,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,MW.h,100
2013Q4,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,CAN$,4952.5254
2013Q4,Electricity,N/A,N/A,British Columbia,Pennsylvania,N/A,Exports,CAN$/MW.h,49.525254
2013Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,MW.h,3544
2013Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$,288815.7872
2013Q4,Electricity,N/A,N/A,British Columbia,Utah,N/A,Exports,CAN$/MW.h,81.49429661
2013Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,MW.h,574265.0549
2013Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$,28750487.39
2013Q4,Electricity,N/A,N/A,British Columbia,Washington,N/A,Exports,CAN$/MW.h,50.06483877
2013Q4,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,MW.h,416
2013Q4,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,CAN$,26252.723
2013Q4,Electricity,N/A,N/A,British Columbia,Wyoming,N/A,Exports,CAN$/MW.h,63.10750721
2013Q4,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,MW.h,1948169.885
2013Q4,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,CAN$,73217044.91
2013Q4,Electricity,N/A,N/A,Manitoba,Minn / N. Dakota,N/A,Exports,CAN$/MW.h,Confidential
2013Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,MW.h,11
2013Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$,11
2013Q4,Electricity,N/A,N/A,Manitoba,Texas,N/A,Exports,CAN$/MW.h,1
2013Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,MW.h,387017.5
2013Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$,28716843.83
2013Q4,Electricity,N/A,N/A,New Brunswick,Maine,N/A,Exports,CAN$/MW.h,74.20037552
2013Q4,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,MW.h,18054
2013Q4,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,CAN$,387610.894
2013Q4,Electricity,N/A,N/A,Ontario,Indiana,N/A,Exports,CAN$/MW.h,21.46952997
2013Q4,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,MW.h,107202
2013Q4,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,CAN$,3529357.82
2013Q4,Electricity,N/A,N/A,Ontario,Massachusetts,N/A,Exports,CAN$/MW.h,32.92249977
2013Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,MW.h,1484534.511
2013Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$,44879462.94
2013Q4,Electricity,N/A,N/A,Ontario,Michigan,N/A,Exports,CAN$/MW.h,30.2313369
2013Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,MW.h,16136
2013Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$,404253.9108
2013Q4,Electricity,N/A,N/A,Ontario,Minnesota,N/A,Exports,CAN$/MW.h,25.05291961
2013Q4,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,MW.h,259409.533
2013Q4,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$,21317851.3
2013Q4,Electricity,N/A,N/A,Ontario,New England-ISO,N/A,Exports,CAN$/MW.h,82.17836505
2013Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,MW.h,2042958.063
2013Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$,63365750.92
2013Q4,Electricity,N/A,N/A,Ontario,New York,N/A,Exports,CAN$/MW.h,31.01666749
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,MW.h,89093
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$,3052462.541
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania,N/A,Exports,CAN$/MW.h,34.26153055
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania Jersey Maryland Power Pool,N/A,Exports,MW.h,271729.762
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania Jersey Maryland Power Pool,N/A,Exports,CAN$,9156166.573
2013Q4,Electricity,N/A,N/A,Ontario,Pennsylvania Jersey Maryland Power Pool,N/A,Exports,CAN$/MW.h,33.69585468
2013Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,MW.h,3326
2013Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$,222474
2013Q4,Electricity,N/A,N/A,Ontario,Vermont,N/A,Exports,CAN$/MW.h,66.88935658
2013Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,MW.h,779119
2013Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$,44962983.68
2013Q4,Electricity,N/A,N/A,Québec,Maine,N/A,Exports,CAN$/MW.h,57.71003361
2013Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,MW.h,288712
2013Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$,14997193.02
2013Q4,Electricity,N/A,N/A,Québec,New England-ISO,N/A,Exports,CAN$/MW.h,51.94516688
2013Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,MW.h,2589677
2013Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$,52576068.56
2013Q4,Electricity,N/A,N/A,Québec,New York,N/A,Exports,CAN$/MW.h,20.30217226
2013Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,MW.h,3095567
2013Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$,133466964.2
2013Q4,Electricity,N/A,N/A,Québec,Vermont,N/A,Exports,CAN$/MW.h,43.11551461
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minn / N. Dakota,N/A,Exports,MW.h,2666
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minn / N. Dakota,N/A,Exports,CAN$,204849
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minn / N. Dakota,N/A,Exports,CAN$/MW.h,76.8375844
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minnesota,N/A,Exports,MW.h,144
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minnesota,N/A,Exports,CAN$,7587
2013Q4,Electricity,N/A,N/A,Saskatchewan,Minnesota,N/A,Exports,CAN$/MW.h,52.6875
2013Q4,Electricity,N/A,N/A,Saskatchewan,Missouri,N/A,Exports,MW.h,80
2013Q4,Electricity,N/A,N/A,Saskatchewan,Missouri,N/A,Exports,CAN$,2336
2013Q4,Electricity,N/A,N/A,Saskatchewan,Missouri,N/A,Exports,CAN$/MW.h,29.2
2013Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,MW.h,21343
2013Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$,810171
2013Q4,Electricity,N/A,N/A,Saskatchewan,North Dakota,N/A,Exports,CAN$/MW.h,37.9595652
2013Q4,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,MW.h,22723
2013Q4,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,CAN$,765222.4627
2013Q4,Electricity,N/A,N/A,Arizona,British Columbia,N/A,Imports,CAN$/MW.h,33.67611947
2013Q4,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,MW.h,25770
2013Q4,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,CAN$,321562.3115
2013Q4,Electricity,N/A,N/A,California,British Columbia,N/A,Imports,CAN$/MW.h,12.47816498
2013Q4,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,MW.h,909
2013Q4,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,CAN$,19004.9631
2013Q4,Electricity,N/A,N/A,Colorado,British Columbia,N/A,Imports,CAN$/MW.h,20.90755017
2013Q4,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,MW.h,6206
2013Q4,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$,140253.2625
2013Q4,Electricity,N/A,N/A,Idaho,British Columbia,N/A,Imports,CAN$/MW.h,22.59962335
2013Q4,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,MW.h,1276
2013Q4,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,CAN$,17218.4253
2013Q4,Electricity,N/A,N/A,Indiana,British Columbia,N/A,Imports,CAN$/MW.h,13.49406371
2013Q4,Electricity,N/A,N/A,Indiana,Manitoba,N/A,Imports,MW.h,87
2013Q4,Electricity,N/A,N/A,Indiana,Manitoba,N/A,Imports,CAN$,8136.8
2013Q4,Electricity,N/A,N/A,Indiana,Manitoba,N/A,Imports,CAN$/MW.h,93.52643678
2013Q4,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,MW.h,315
2013Q4,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,CAN$,7675.9425
2013Q4,Electricity,N/A,N/A,Indiana,Ontario,N/A,Imports,CAN$/MW.h,24.36807143
2013Q4,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,MW.h,55641.3
2013Q4,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$,3860967.3
2013Q4,Electricity,N/A,N/A,Maine,New Brunswick,N/A,Imports,CAN$/MW.h,69.39031439
2013Q4,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,MW.h,165
2013Q4,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,CAN$,6226.96
2013Q4,Electricity,N/A,N/A,Massachusetts,Ontario,N/A,Imports,CAN$/MW.h,37.73915152
2013Q4,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,MW.h,48414.8
2013Q4,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$,1863749.95
2013Q4,Electricity,N/A,N/A,Michigan,Ontario,N/A,Imports,CAN$/MW.h,38.49545903
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,MW.h,95538
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,CAN$,3272344.87
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Manitoba,N/A,Imports,CAN$/MW.h,34.25176234
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Saskatchewan,N/A,Imports,MW.h,460
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Saskatchewan,N/A,Imports,CAN$,40684
2013Q4,Electricity,N/A,N/A,Minn / N. Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,88.44347826
2013Q4,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,MW.h,7571.64
2013Q4,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$,214081.6573
2013Q4,Electricity,N/A,N/A,Minnesota,Ontario,N/A,Imports,CAN$/MW.h,28.27414633
2013Q4,Electricity,N/A,N/A,Minnesota,Saskatchewan,N/A,Imports,MW.h,680
2013Q4,Electricity,N/A,N/A,Minnesota,Saskatchewan,N/A,Imports,CAN$,42058
2013Q4,Electricity,N/A,N/A,Minnesota,Saskatchewan,N/A,Imports,CAN$/MW.h,61.85
2013Q4,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,MW.h,118664.74
2013Q4,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$,6497261.76
2013Q4,Electricity,N/A,N/A,Montana,Alberta,N/A,Imports,CAN$/MW.h,54.75309481
2013Q4,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,MW.h,69238
2013Q4,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$,1934706.688
2013Q4,Electricity,N/A,N/A,Montana,British Columbia,N/A,Imports,CAN$/MW.h,27.9428448
2013Q4,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,MW.h,2901
2013Q4,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,CAN$,111040.0233
2013Q4,Electricity,N/A,N/A,Nevada,British Columbia,N/A,Imports,CAN$/MW.h,38.27646443
2013Q4,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,MW.h,1741
2013Q4,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,CAN$,35922.9879
2013Q4,Electricity,N/A,N/A,New Mexico,British Columbia,N/A,Imports,CAN$/MW.h,20.63353699
2013Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,MW.h,31185
2013Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$,1184834.959
2013Q4,Electricity,N/A,N/A,New York,Ontario,N/A,Imports,CAN$/MW.h,37.99374568
2013Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,MW.h,242894
2013Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$,13652307.2
2013Q4,Electricity,N/A,N/A,New York,Québec,N/A,Imports,CAN$/MW.h,56.20685238
2013Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,MW.h,6950
2013Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$,142972
2013Q4,Electricity,N/A,N/A,North Dakota,Saskatchewan,N/A,Imports,CAN$/MW.h,20.57151079
2013Q4,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,MW.h,55200.1825
2013Q4,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$,1385355.14
2013Q4,Electricity,N/A,N/A,Oregon,British Columbia,N/A,Imports,CAN$/MW.h,25.09693043
2013Q4,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,MW.h,5978
2013Q4,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$,124141.4072
2013Q4,Electricity,N/A,N/A,Pennsylvania,British Columbia,N/A,Imports,CAN$/MW.h,20.76637792
2013Q4,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,MW.h,810
2013Q4,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$,27510.0581
2013Q4,Electricity,N/A,N/A,Pennsylvania,Ontario,N/A,Imports,CAN$/MW.h,33.96303469
2013Q4,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,MW.h,1295
2013Q4,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,CAN$,41403.6891
2013Q4,Electricity,N/A,N/A,Pennsylvania Jersey Maryland Power Pool,Ontario,N/A,Imports,CAN$/MW.h,31.97196069
2013Q4,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,MW.h,5853
2013Q4,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$,128839.9256
2013Q4,Electricity,N/A,N/A,Utah,British Columbia,N/A,Imports,CAN$/MW.h,22.01263038
2013Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,MW.h,1380
2013Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$,46679.17
2013Q4,Electricity,N/A,N/A,Vermont,Québec,N/A,Imports,CAN$/MW.h,33.82548551
2013Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,MW.h,71108
2013Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$,3486667.492
2013Q4,Electricity,N/A,N/A,Washington,Alberta,N/A,Imports,CAN$/MW.h,49.03340682
2013Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,MW.h,1926166
2013Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$,78027432.14
2013Q4,Electricity,N/A,N/A,Washington,British Columbia,N/A,Imports,CAN$/MW.h,40.50919398
2013Q4,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,MW.h,2152
2013Q4,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$,39742.7262
2013Q4,Electricity,N/A,N/A,Wyoming,British Columbia,N/A,Imports,CAN$/MW.h,18.46780957
2014Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,MW.h,478
2014Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,CAN$,38533.135
2014Q1,Electricity,N/A,N/A,Alberta,Indiana,N/A,Exports,CAN$/MW.h,80.61325314
2014Q1,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,MW.h,199
2014Q1,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,CAN$,14254.14
2014Q1,Electricity,N/A,N/A,Alberta,Montana,N/A,Exports,CAN$/MW.h,71.62884422
2014Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,MW.h,6936
2014Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$,794928
2014Q1,Electricity,N/A,N/A,Alberta,North Dakota,N/A,Exports,CAN$/MW.h,114.6089965
2014Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,MW.h,7511
2014Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$,336829.65
2014Q1,Electricity,N/A,N/A,Alberta,Washington,N/A,Exports,CAN$/MW.h,44.84484756
2014Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,MW.h,291.36
2014Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$,20855.55
2014Q1,Electricity,N/A,N/A,British Columbia,Alaska,N/A,Exports,CAN$/MW.h,71.58000412
2014Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,MW.h,7242
2014Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$,496944.38
2014Q1,Electricity,N/A,N/A,British Columbia,Arizona,N/A,Exports,CAN$/MW.h,68.61977078
2014Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,MW.h,1120880
2014Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$,63907244.61
2014Q1,Electricity,N/A,N/A,British Columbia,California,N/A,Exports,CAN$/MW.h,57.01524214
2014Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,MW.h,160
2014Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$,12154.8084
2014Q1,Electricity,N/A,N/A,British Columbia,Colorado,N/A,Exports,CAN$/MW.h,75.9675525
2014Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,MW.h,1571
2014Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$,96747.15
2014Q1,Electricity,N/A,N/A,British Columbia,Idaho,N/A,Exports,CAN$/MW.h,61.58316359
2014Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,MW.h,223
2014Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$,23213.45
2014Q1,Electricity,N/A,N/A,British Columbia,Indiana,N/A,Exports,CAN$/MW.h,104.0961883
2014Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,MW.h,23365
2014Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$,2306655.935
2014Q1,Electricity,N/A,N/A,British Columbia,Montana,N/A,Exports,CAN$/MW.h,98.72270211
2014Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,MW.h,748
2014Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,CAN$,29408.67
2014Q1,Electricity,N/A,N/A,British Columbia,Nebraska,N/A,Exports,CAN$/MW.h,39.31640374
2014Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,MW.h,1028
2014Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$,53357.1174
2014Q1,Electricity,N/A,N/A,British Columbia,Nevada,N/A,Exports,CAN$/MW.h,51.9038107
2014Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,MW.h,10793
2014Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$,832811.93
2014Q1,Electricity,N/A,N/A,British Columbia,New Mexico,N/A,Exports,CAN$/MW.h,77.1622283
2014Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,MW.h,9440
2014Q1,Electricity,N/A,N/A,British Columbia,Oregon,N/A,Exports,CAN$,401299.4878
